,netapp_ontap.system_node,storage.name,LOB,model,Installed_Version,node_version,cluster_name,node_version_install_time_without_timezone,current_date,days_passed_last_ontap_upgrade,Target Golden Image,Target Golden Image-1,Target Golden Image-2,OS_Compliance,OS_Compliance-1
845,stnpa1-03-md024,stnpca1-md024,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md024,2022-10-09 04:04:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
846,stnpa1-03-md028,stnpca1-md028,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md028,2023-02-11 22:23:00,2023-04-17 16:26:00,64.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
847,stnpa1-04-md007,stnpca1-md007,CCloud,AFF-A300,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md007,2023-02-15 23:38:00,2023-04-17 16:26:00,60.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
848,stnpa1-04-md024,stnpca1-md024,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md024,2022-10-09 04:04:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
849,stnpa1-04-md028,stnpca1-md028,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md028,2023-02-11 22:23:00,2023-04-17 16:26:00,64.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
850,stnpa10-01-st028,stnpca10-st028,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca10-st028,2023-01-14 22:21:00,2023-04-17 16:26:00,92.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
851,stnpa10-01-st044,stnpca10-st044,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca10-st044,2022-12-03 22:09:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
852,stnpa10-02-st028,stnpca10-st028,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca10-st028,2023-01-14 22:21:00,2023-04-17 16:26:00,92.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
853,stnpa10-02-st044,stnpca10-st044,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca10-st044,2022-12-03 22:09:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
854,stnpa11-01-st028,stnpca11-st028,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca11-st028,2022-06-25 22:04:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
855,stnpa11-02-st028,stnpca11-st028,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca11-st028,2022-06-25 22:05:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
856,stnpa2-01,stnpca2,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2,2023-02-19 22:15:00,2023-04-17 16:26:00,56.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
857,stnpa2-01-cp002,stnpca2-cp002,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp002,2023-02-21 04:21:00,2023-04-17 16:26:00,55.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
858,stnpa2-01-cp003,stnpca2-cp003,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp003,2023-02-24 15:20:00,2023-04-17 16:26:00,52.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
859,stnpa2-01-cp004,stnpca2-cp004,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp004,2023-02-25 04:20:00,2023-04-17 16:26:00,51.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
860,stnpa2-01-cp008,stnpca2-cp008,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp008,2023-02-22 15:33:00,2023-04-17 16:26:00,54.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
861,stnpa2-01-cp010,stnpca2-cp010,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp010,2023-02-17 22:44:00,2023-04-17 16:26:00,58.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
862,stnpa2-01-cp014,stnpca2-cp014,CCloud,AFF-A200,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp014,2023-02-21 22:12:00,2023-04-17 16:26:00,54.0,9.10.1P8,9.10.1P5,,True,True
863,stnpa2-01-cp019,stnpca2-cp019,CCloud,AFF-A200,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp019,2023-02-20 04:26:00,2023-04-17 16:26:00,56.0,9.10.1P8,9.10.1P5,,True,True
864,stnpa2-01-cp090,stnpca2-cp090,CCloud,FAS2552,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca2-cp090,2022-06-02 19:52:00,2023-04-17 16:26:00,318.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
865,stnpa2-01-md003,stnpca2-md003,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md003,2022-08-13 23:19:00,2023-04-17 16:26:00,246.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
866,stnpa2-01-md006,stnpca2-md006,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md006,2022-10-08 15:06:00,2023-04-17 16:26:00,191.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
867,stnpa2-01-md007,stnpca2-md007,CCloud,AFF-A300,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007,2023-02-19 00:04:00,2023-04-17 16:26:00,57.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
868,stnpa2-01-md010,stnpca2-md010,CCloud,AFF-A300,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md010,2023-02-17 15:55:00,2023-04-17 16:26:00,59.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
869,stnpa2-01-md013,stnpca2-md013,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md013,2022-06-26 05:28:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
870,stnpa2-01-md024,stnpca2-md024,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md024,2022-06-26 05:49:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
871,stnpa2-01-md025,stnpca2-md025,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md025,2022-12-04 04:04:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
872,stnpa2-01-md027,stnpca2-md027,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027,2022-12-07 22:07:00,2023-04-17 16:26:00,130.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
873,stnpa2-01-st003,stnpca2-st003,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st003,2022-09-14 22:03:00,2023-04-17 16:26:00,214.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
874,stnpa2-01-st006,stnpca2-st006,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st006,2022-10-08 15:14:00,2023-04-17 16:26:00,191.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
875,stnpa2-01-st011,stnpca2-st011,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st011,2023-02-06 16:35:00,2023-04-17 16:26:00,69.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
876,stnpa2-01-st016,stnpca2-st016,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st016,2022-08-19 21:25:00,2023-04-17 16:26:00,240.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
877,stnpa2-01-st020,stnpca2-st020,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st020,2023-02-15 04:18:00,2023-04-17 16:26:00,61.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
878,stnpa2-01-st021,stnpca2-st021,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st021,2023-02-27 09:55:00,2023-04-17 16:26:00,49.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
879,stnpa2-01-st023,stnpca2-st023,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st023,2022-12-08 19:04:00,2023-04-17 16:26:00,129.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
880,stnpa2-01-st024,stnpca2-st024,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st024,2022-07-24 04:07:00,2023-04-17 16:26:00,267.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
881,stnpa2-01-st026,stnpca2-st026,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st026,2022-10-04 22:20:00,2023-04-17 16:26:00,194.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
882,stnpa2-01-st028,stnpca2-st028,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st028,2022-09-27 00:03:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
883,stnpa2-01-st029,stnpca2-st029,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st029,2023-01-05 05:19:00,2023-04-17 16:26:00,102.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
884,stnpa2-01-st030,stnpca2-st030,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st030,2022-09-14 22:04:00,2023-04-17 16:26:00,214.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
885,stnpa2-01-st031,stnpca2-st031,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st031,2022-07-23 15:11:00,2023-04-17 16:26:00,268.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
886,stnpa2-01-st032,stnpca2-st032,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st032,2023-04-06 22:12:00,2023-04-17 16:26:00,10.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
887,stnpa2-01-st033,stnpca2-st033,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st033,2022-07-12 19:08:00,2023-04-17 16:26:00,278.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
888,stnpa2-01-st034,stnpca2-st034,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st034,2022-12-17 22:07:00,2023-04-17 16:26:00,120.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
889,stnpa2-01-st037,stnpca2-st037,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st037,2023-04-09 15:09:00,2023-04-17 16:26:00,8.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
890,stnpa2-01-st038,stnpca2-st038,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st038,2023-02-10 15:27:00,2023-04-17 16:26:00,66.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
891,stnpa2-01-st039,stnpca2-st039,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st039,2022-07-10 05:23:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
892,stnpa2-01-st040,stnpca2-st040,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st040,2022-07-04 19:06:00,2023-04-17 16:26:00,286.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
893,stnpa2-01-st043,stnpca2-st043,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st043,2023-01-13 04:23:00,2023-04-17 16:26:00,94.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
894,stnpa2-01-st044,stnpca2-st044,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st044,2022-10-08 23:30:00,2023-04-17 16:26:00,190.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
895,stnpa2-01-st045,stnpca2-st045,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st045,2022-10-28 04:06:00,2023-04-17 16:26:00,171.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
896,stnpa2-01-st046,stnpca2-st046,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st046,2022-12-15 22:04:00,2023-04-17 16:26:00,122.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
897,stnpa2-01-st047,stnpca2-st047,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st047,2023-01-17 10:55:00,2023-04-17 16:26:00,90.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
898,stnpa2-01-st048,stnpca2-st048,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st048,2022-12-12 22:04:00,2023-04-17 16:26:00,125.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
899,stnpa2-01-st049,stnpca2-st049,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st049,2023-02-26 22:22:00,2023-04-17 16:26:00,49.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
900,stnpa2-01-st050,stnpca2-st050,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st050,2022-06-25 22:04:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
901,stnpa2-01-st052,stnpca2-st052,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st052,2022-09-11 04:06:00,2023-04-17 16:26:00,218.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
902,stnpa2-01-st053,stnpca2-st053,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st053,2023-01-06 22:49:00,2023-04-17 16:26:00,100.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
903,stnpa2-01-st054,stnpca2-st054,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st054,2023-02-23 22:41:00,2023-04-17 16:26:00,52.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
904,stnpa2-01-st056,stnpca2-st056,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st056,2022-08-27 22:03:00,2023-04-17 16:26:00,232.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
905,stnpa2-01-st057,stnpca2-st057,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st057,2023-02-21 22:39:00,2023-04-17 16:26:00,54.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
906,stnpa2-01-st059,stnpca2-st059,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st059,2023-03-02 23:23:00,2023-04-17 16:26:00,45.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
907,stnpa2-01-st060,stnpca2-st060,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st060,2022-06-25 22:11:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
908,stnpa2-01-st064,stnpca2-st064,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st064,2022-09-07 10:18:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
909,stnpa2-01-st065,stnpca2-st065,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st065,2023-02-20 22:10:00,2023-04-17 16:26:00,55.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
910,stnpa2-01-st068,stnpca2-st068,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st068,2023-01-06 04:23:00,2023-04-17 16:26:00,101.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
911,stnpa2-01-st069,stnpca2-st069,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st069,2023-02-06 04:18:00,2023-04-17 16:26:00,70.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
912,stnpa2-01-st070,stnpca2-st070,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st070,2022-09-06 22:03:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
913,stnpa2-01-st071,stnpca2-st071,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st071,2023-03-02 09:51:00,2023-04-17 16:26:00,46.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
914,stnpa2-01-st075,stnpca2-st075,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st075,2023-02-14 15:43:00,2023-04-17 16:26:00,62.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
915,stnpa2-01-st077,stnpca2-st077,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st077,2022-11-05 22:05:00,2023-04-17 16:26:00,162.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
916,stnpa2-01-st079,stnpca2-st079,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st079,2022-07-09 22:05:00,2023-04-17 16:26:00,281.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
917,stnpa2-01-st080,stnpca2-st080,CCloud,AFF-A800,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st080,2022-07-23 22:16:00,2023-04-17 16:26:00,267.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
918,stnpa2-01-st081,stnpca2-st081,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st081,2023-01-11 12:10:00,2023-04-17 16:26:00,96.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
919,stnpa2-01-st082,stnpca2-st082,CCloud,AFF-A800,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st082,2023-04-09 04:07:00,2023-04-17 16:26:00,8.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
920,stnpa2-02,stnpca2,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2,2023-02-19 22:15:00,2023-04-17 16:26:00,56.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
921,stnpa2-02-cp002,stnpca2-cp002,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp002,2023-02-21 04:22:00,2023-04-17 16:26:00,55.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
922,stnpa2-02-cp003,stnpca2-cp003,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp003,2023-02-24 15:21:00,2023-04-17 16:26:00,52.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
923,stnpa2-02-cp004,stnpca2-cp004,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp004,2023-02-25 04:21:00,2023-04-17 16:26:00,51.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
924,stnpa2-02-cp008,stnpca2-cp008,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp008,2023-02-22 15:33:00,2023-04-17 16:26:00,54.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
925,stnpa2-02-cp010,stnpca2-cp010,CCloud,FAS2552,9.8.0P16,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp010,2023-02-17 22:45:00,2023-04-17 16:26:00,58.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
926,stnpa2-02-cp014,stnpca2-cp014,CCloud,AFF-A200,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp014,2023-02-21 22:12:00,2023-04-17 16:26:00,54.0,9.10.1P8,9.10.1P5,,True,True
927,stnpa2-02-cp019,stnpca2-cp019,CCloud,AFF-A200,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp019,2023-02-20 04:27:00,2023-04-17 16:26:00,56.0,9.10.1P8,9.10.1P5,,True,True
928,stnpa2-02-cp090,stnpca2-cp090,CCloud,FAS2552,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca2-cp090,2022-06-02 19:53:00,2023-04-17 16:26:00,318.0,9.10.1P8,9.8.0P12,9.8.0P16,False,True
929,stnpa2-02-md003,stnpca2-md003,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md003,2022-08-13 23:20:00,2023-04-17 16:26:00,246.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
930,stnpa2-02-md006,stnpca2-md006,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md006,2022-10-08 15:07:00,2023-04-17 16:26:00,191.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
931,stnpa2-02-md007,stnpca2-md007,CCloud,AFF-A300,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007,2023-02-19 00:04:00,2023-04-17 16:26:00,57.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
932,stnpa2-02-md010,stnpca2-md010,CCloud,AFF-A300,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md010,2023-02-17 15:56:00,2023-04-17 16:26:00,59.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
933,stnpa2-02-md013,stnpca2-md013,CCloud,AFF-A300,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md013,2022-06-26 05:28:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
934,stnpa2-02-md024,stnpca2-md024,CCloud,AFF-A700s,9.10.1P4,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md024,2022-06-26 05:50:00,2023-04-17 16:26:00,295.0,9.10.1P8,9.10.1P5,9.8.0P12,False,False
935,stnpa2-02-md025,stnpca2-md025,CCloud,AFF-A700s,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md025,2022-12-04 04:04:00,2023-04-17 16:26:00,134.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
936,stnpa2-02-md027,stnpca2-md027,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027,2022-12-07 22:08:00,2023-04-17 16:26:00,130.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
937,stnpa2-02-st003,stnpca2-st003,CCloud,AFF-A300,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st003,2022-09-14 22:03:00,2023-04-17 16:26:00,214.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
938,stnpa2-02-st006,stnpca2-st006,CCloud,AFF-A800,9.10.1P5,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st006,2022-10-08 15:14:00,2023-04-17 16:26:00,191.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
939,stnpa2-02-st011,stnpca2-st011,CCloud,AFF-A700s,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st011,2023-02-06 16:35:00,2023-04-17 16:26:00,69.0,9.10.1P8,9.10.1P5,9.8.0P12,True,True
