netapp_ontap.system_node,node_version_install_time,node_version,cluster_name
stnpa2-02-st068,6 Jan 2023 04:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st068
stnpa2-02-st069,6 Feb 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st069
stnpa2-02-st070,6 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st070
stnpa2-02-st071,2 Mar 2023 09:52 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st071
stnpa2-02-st075,14 Feb 2023 15:43 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st075
stnpa2-02-st077,5 Nov 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st077
stnpa2-02-st079,9 Jul 2022 22:05 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st079
stnpa2-02-st080,23 Jul 2022 22:16 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st080
stnpa2-02-st081,11 Jan 2023 12:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st081
stnpa2-02-st082,9 Apr 2023 04:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st082
stnpa2-03-md007,19 Feb 2023 00:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007
stnpa2-03-md027,7 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027
stnpa2-04-md007,19 Feb 2023 00:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007
stnpa2-04-md027,7 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027
stnpa3-01-cp002,9 Oct 2022 04:08 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp002
stnpa3-01-cp007,8 Feb 2023 04:09 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca3-cp007
stnpa3-01-cp013,10 Jun 2022 19:03 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp013
stnpa3-01-cp090,2 Jun 2022 19:57 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp090
stnpa3-01-md003,27 Aug 2022 23:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md003
stnpa3-01-md007,13 Aug 2022 23:43 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md007
stnpa3-01-md008,13 Aug 2022 23:30 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md008
stnpa3-01-md010,18 Feb 2023 15:32 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-md010
stnpa3-01-md013,1 Apr 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-md013
stnpa3-01-md025,4 Dec 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md025
stnpa3-01-md027,13 Aug 2022 23:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md027
stnpa3-01-st003,8 Aug 2022 23:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st003
stnpa3-01-st006,23 Jul 2022 15:03 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st006
stnpa3-01-st010,13 Jan 2023 15:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st010
stnpa3-01-st016,20 Jan 2023 13:08 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st016
stnpa3-01-st020,29 Dec 2022 10:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st020
stnpa3-01-st023,5 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st023
stnpa3-01-st024,9 Oct 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st024
stnpa3-01-st028,15 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st028
stnpa3-01-st029,6 Nov 2022 04:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st029
stnpa3-01-st030,27 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st030
stnpa3-01-st031,26 Feb 2023 15:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st031
stnpa3-01-st032,24 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st032
stnpa3-01-st033,24 Jun 2022 19:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st033
stnpa3-01-st034,13 Jan 2023 22:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st034
stnpa3-01-st037,9 Jan 2023 15:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st037
stnpa3-01-st038,13 Feb 2023 15:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st038
stnpa3-01-st039,28 Feb 2023 04:11 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st039
stnpa3-01-st040,6 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st040
stnpa3-01-st043,29 Oct 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st043
stnpa3-01-st044,8 Apr 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st044
stnpa3-01-st046,10 Sep 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st046
stnpa3-01-st047,1 Mar 2023 10:55 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st047
stnpa3-01-st048,6 Feb 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st048
stnpa3-01-st050,22 Feb 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st050
stnpa3-01-st052,4 Dec 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st052
stnpa3-01-st053,2 Mar 2023 23:42 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st053
stnpa3-01-st054,9 Jan 2023 22:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st054
stnpa3-01-st055,7 Feb 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st055
stnpa3-01-st056,10 Sep 2022 22:40 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st056
stnpa3-01-st057,5 Nov 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st057
stnpa3-01-st059,3 Mar 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st059
stnpa3-01-st060,24 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st060
stnpa3-01-st062,24 Sep 2022 22:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3
stnpa3-01-st064,6 Sep 2022 12:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st064
stnpa3-01-st065,5 Nov 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st065
stnpa3-01-st068,7 Jan 2023 05:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st068
stnpa3-01-st069,7 Feb 2023 04:06 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st069
stnpa3-01-st070,6 Sep 2022 22:22 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st070
stnpa3-01-st075,8 Apr 2023 15:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st075
stnpa3-01-st077,3 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st077
stnpa3-01-st079,9 Jul 2022 22:05 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st079
stnpa3-01-st080,9 Jul 2022 22:09 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st080
stnpa3-01-st082,2 Feb 2023 14:20 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st082
stnpa3-02-cp002,9 Oct 2022 04:08 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp002
stnpa3-02-cp007,8 Feb 2023 04:08 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca3-cp007
stnpa3-02-cp013,10 Jun 2022 19:04 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp013
stnpa3-02-cp090,2 Jun 2022 19:58 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca3-cp090
stnpa3-02-md003,27 Aug 2022 23:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md003
stnpa3-02-md007,13 Aug 2022 23:44 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md007
stnpa3-02-md008,13 Aug 2022 23:30 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md008
stnpa3-02-md010,18 Feb 2023 15:32 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-md010
stnpa3-02-md013,1 Apr 2023 04:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-md013
stnpa3-02-md025,4 Dec 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md025
stnpa3-02-md027,13 Aug 2022 23:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-md027
stnpa3-02-st003,8 Aug 2022 23:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st003
stnpa3-02-st006,23 Jul 2022 15:03 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st006
stnpa3-02-st010,13 Jan 2023 15:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st010
stnpa3-02-st016,20 Jan 2023 13:08 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st016
stnpa3-02-st020,29 Dec 2022 10:48 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st020
stnpa3-02-st023,5 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st023
stnpa3-02-st024,9 Oct 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st024
stnpa3-02-st028,15 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st028
stnpa3-02-st029,6 Nov 2022 04:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st029
stnpa3-02-st030,27 Sep 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st030
stnpa3-02-st031,26 Feb 2023 15:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st031
stnpa3-02-st032,24 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st032
stnpa3-02-st033,24 Jun 2022 19:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st033
stnpa3-02-st034,13 Jan 2023 22:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st034
stnpa3-02-st037,9 Jan 2023 15:20 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st037
stnpa3-02-st038,13 Feb 2023 15:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st038
stnpa3-02-st039,28 Feb 2023 04:11 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st039
stnpa3-02-st040,6 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st040
stnpa3-02-st043,29 Oct 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st043
stnpa3-02-st044,8 Apr 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st044
stnpa3-02-st046,10 Sep 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st046
stnpa3-02-st047,1 Mar 2023 10:59 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st047
stnpa3-02-st048,6 Feb 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st048
stnpa3-02-st050,22 Feb 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st050
stnpa3-02-st052,4 Dec 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st052
stnpa3-02-st053,2 Mar 2023 23:42 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st053
stnpa3-02-st054,9 Jan 2023 22:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st054
stnpa3-02-st055,7 Feb 2023 22:28 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st055
stnpa3-02-st056,10 Sep 2022 22:40 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st056
stnpa3-02-st057,5 Nov 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st057
stnpa3-02-st059,3 Mar 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st059
stnpa3-02-st060,24 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st060
stnpa3-02-st062,24 Sep 2022 22:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3
stnpa3-02-st064,6 Sep 2022 12:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st064
stnpa3-02-st065,5 Nov 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st065
stnpa3-02-st068,7 Jan 2023 05:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st068
stnpa3-02-st069,7 Feb 2023 04:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st069
stnpa3-02-st070,6 Sep 2022 22:22 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st070
stnpa3-02-st075,8 Apr 2023 15:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st075
stnpa3-02-st077,3 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca3-st077
stnpa3-02-st079,9 Jul 2022 22:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st079
stnpa3-02-st080,9 Jul 2022 22:10 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca3-st080
stnpa3-02-st082,2 Feb 2023 14:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca3-st082
stnpa4-01-cp004,16 Feb 2023 04:33 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca4-cp004
stnpa4-01-md002,22 Jul 2022 19:14 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca4-md002
stnpa4-01-md008,23 Jul 2022 23:41 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md008
stnpa4-01-md013,26 Jun 2022 05:24 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md013
stnpa4-01-md027,17 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027
stnpa4-01-st003,28 Feb 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st003
stnpa4-01-st007,9 Apr 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st007
stnpa4-01-st023,13 Jan 2023 20:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st023
stnpa4-01-st028,5 Feb 2023 22:30 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st028
stnpa4-01-st029,24 Jul 2022 05:46 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st029
stnpa4-01-st030,26 Feb 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st030
stnpa4-01-st031,28 Feb 2023 15:46 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st031
stnpa4-01-st032,5 Jan 2023 22:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st032
stnpa4-01-st033,16 Dec 2022 19:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st033
stnpa4-01-st034,3 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st034
stnpa4-01-st037,8 Feb 2023 15:37 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st037
stnpa4-01-st038,8 Dec 2022 15:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st038
stnpa4-01-st039,1 Mar 2023 04:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st039
stnpa4-01-st040,7 Oct 2022 20:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st040
stnpa4-01-st043,11 Sep 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st043
stnpa4-01-st044,14 Feb 2023 23:03 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st044
stnpa4-01-st048,3 Feb 2023 22:49 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st048
stnpa4-01-st050,23 Feb 2023 22:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st050
stnpa4-01-st052,26 Feb 2023 04:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st052
stnpa4-01-st053,7 Feb 2023 09:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st053
stnpa4-01-st054,10 Jan 2023 22:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st054
stnpa4-01-st055,2 Feb 2023 22:57 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st055
stnpa4-01-st056,10 Sep 2022 22:13 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st056
stnpa4-01-st057,11 Feb 2023 22:25 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st057
stnpa4-01-st059,25 Feb 2023 22:20 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st059
stnpa4-01-st060,2 Aug 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st060
stnpa4-01-st064,12 Sep 2022 10:43 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st064
stnpa4-01-st065,3 Dec 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st065
stnpa4-01-st068,17 Dec 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st068
stnpa4-01-st069,13 Dec 2022 04:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st069
stnpa4-01-st070,7 Sep 2022 16:21 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st070
stnpa4-01-st077,8 Feb 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st077
stnpa4-01-st079,9 Jul 2022 22:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st079
stnpa4-01-st080,9 Jul 2022 22:02 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st080
stnpa4-02-cp004,16 Feb 2023 04:33 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca4-cp004
stnpa4-02-md002,22 Jul 2022 19:15 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca4-md002
stnpa4-02-md008,23 Jul 2022 23:41 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md008
stnpa4-02-md013,26 Jun 2022 05:24 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-md013
stnpa4-02-md027,17 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-md027
stnpa4-02-st003,28 Feb 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st003
stnpa4-02-st007,9 Apr 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st007
stnpa4-02-st023,13 Jan 2023 20:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st023
stnpa4-02-st028,5 Feb 2023 22:30 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st028
stnpa4-02-st029,24 Jul 2022 05:46 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca4-st029
stnpa4-02-st030,26 Feb 2023 22:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st030
stnpa4-02-st031,28 Feb 2023 15:46 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st031
stnpa4-02-st032,5 Jan 2023 22:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st032
stnpa4-02-st033,16 Dec 2022 19:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st033
stnpa4-02-st034,3 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st034
stnpa4-02-st037,8 Feb 2023 15:37 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st037
stnpa4-02-st038,8 Dec 2022 15:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st038
stnpa4-02-st039,1 Mar 2023 04:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st039
stnpa4-02-st040,7 Oct 2022 20:15 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st040
stnpa4-02-st043,11 Sep 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st043
stnpa4-02-st044,14 Feb 2023 23:03 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st044
stnpa4-02-st048,3 Feb 2023 22:49 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st048
stnpa4-02-st050,23 Feb 2023 22:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st050
stnpa4-02-st052,26 Feb 2023 04:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st052
stnpa4-02-st053,7 Feb 2023 09:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st053
stnpa4-02-st054,10 Jan 2023 22:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st054
stnpa4-02-st055,2 Feb 2023 22:57 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca4-st055
stnpa4-02-st056,10 Sep 2022 22:13 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca4-st056
